Block,Address,Latitude,Longitude
002XX W 60TH ST,"00200 W 60TH ST, Chicago, IL",41.7849728,-87.6619194
101XX S MORGAN ST,"10100 S MORGAN ST, Chicago, IL",41.7103623,-87.64807851530611
0000X W WASHINGTON ST,"00000 W WASHINGTON ST, Chicago, IL",41.7687601,-87.6010699
064XX S CALIFORNIA AVE,"06400 S CALIFORNIA AVE, Chicago, IL",41.888175149999995,-87.69173271587495
036XX N NOTTINGHAM AVE,"03600 N NOTTINGHAM AVE, Chicago, IL",41.7137815,-87.7961571
081XX S RACINE AVE,"08100 S RACINE AVE, Chicago, IL",41.8758843,-87.6593253
013XX W THORNDALE AVE,"01300 W THORNDALE AVE, Chicago, IL",41.9885096,-87.7060666
022XX S CHRISTIANA AVE,"02200 S CHRISTIANA AVE, Chicago, IL",41.8462965,-87.7087453
057XX N RIDGE AVE,"05700 N RIDGE AVE, Chicago, IL",41.9895961,-87.6698743
108XX S PEORIA ST,"10800 S PEORIA ST, Chicago, IL",41.697668199999995,-87.64529261991404
002XX W 46TH PL,"00200 W 46TH PL, Chicago, IL",41.8107519,-87.6298762
061XX S WESTERN AVE,"06100 S WESTERN AVE, Chicago, IL",41.94596335,-87.6878605
081XX S MARSHFIELD AVE,"08100 S MARSHFIELD AVE, Chicago, IL",41.7394158,-87.6643752
020XX W ERIE ST,"02000 W ERIE ST, Chicago, IL",41.8939535,-87.63753
073XX S EXCHANGE AVE,"07300 S EXCHANGE AVE, Chicago, IL",41.7554987,-87.5561413
024XX E SOUTH SHORE DR,"02400 E SOUTH SHORE DR, Chicago, IL",41.7663241,-87.5660881
007XX E 82ND ST,"00700 E 82ND ST, Chicago, IL",41.7458203,-87.6026016
059XX N AUSTIN AVE,"05900 N AUSTIN AVE, Chicago, IL",41.9093938,-87.7751871
010XX W NORTH AVE,"01000 W NORTH AVE, Chicago, IL",41.88890145,-87.62642538975453
016XX N WELLS ST,"01600 N WELLS ST, Chicago, IL",41.8826344,-87.6338448
003XX N LONG AVE,"00300 N LONG AVE, Chicago, IL",41.9681868,-87.7625578
009XX W 71ST ST,"00900 W 71ST ST, Chicago, IL",41.7644615,-87.6979181
055XX S EVERETT AVE,"05500 S EVERETT AVE, Chicago, IL",41.7952441,-87.5825338
058XX W WABANSIA AVE,"05800 W WABANSIA AVE, Chicago, IL",41.9121257,-87.6897142
059XX N MELVINA AVE,"05900 N MELVINA AVE, Chicago, IL",41.9941762,-87.7828705
033XX W ADAMS ST,"03300 W ADAMS ST, Chicago, IL",41.8796269,-87.6261185
059XX S RACINE AVE,"05900 S RACINE AVE, Chicago, IL",41.8758843,-87.6593253
045XX W CERMAK RD,"04500 W CERMAK RD, Chicago, IL",41.8532388,-87.6253371
008XX N SACRAMENTO BLVD,"00800 N SACRAMENTO BLVD, Chicago, IL",41.89568355518837,-87.70249152800532
032XX N HALSTED ST,"03200 N HALSTED ST, Chicago, IL",41.7565987,-87.644202
021XX N MOODY AVE,"02100 N MOODY AVE, Chicago, IL",41.9847215,-87.7816508
018XX W 18TH ST,"01800 W 18TH ST, Chicago, IL",41.8577714,-87.6302363
075XX S YALE AVE,"07500 S YALE AVE, Chicago, IL",41.4963951,-87.6585127
050XX W CHICAGO AVE,"05000 W CHICAGO AVE, Chicago, IL",41.78468745,-87.60074932651055
076XX S CHAPPEL AVE,"07600 S CHAPPEL AVE, Chicago, IL",41.718834,-87.5740357
071XX S SPAULDING AVE,"07100 S SPAULDING AVE, Chicago, IL",41.8512776,-87.7076724
103XX S DOTY AVE E,"10300 S DOTY AVE E, Chicago, IL",41.6512027,-87.5806882
047XX S DR MARTIN LUTHER KING JR DR,"04700 S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.75549565,-87.65512974761575
047XX S GREENWOOD AVE,"04700 S GREENWOOD AVE, Chicago, IL",41.8106384,-87.5992864
089XX S LAFLIN ST,"08900 S LAFLIN ST, Chicago, IL",41.7528386,-87.6618916
055XX N BERNARD ST,"05500 N BERNARD ST, Chicago, IL",41.9751578,-87.7147608
063XX S SPAULDING AVE,"06300 S SPAULDING AVE, Chicago, IL",41.8512776,-87.7076724
002XX S MICHIGAN AVE,"00200 S MICHIGAN AVE, Chicago, IL",41.8913503,-87.62356470662252
072XX S CALUMET AVE,"07200 S CALUMET AVE, Chicago, IL",41.8558139,-87.6191142
0000X E 57TH ST,"00000 E 57TH ST, Chicago, IL",41.7920179,-87.5853681
033XX S VERNON AVE,"03300 S VERNON AVE, Chicago, IL",41.6995708,-87.6123367
002XX N LAMON AVE,"00200 N LAMON AVE, Chicago, IL",41.9773935,-87.7507233
0000X W ELM ST,"00000 W ELM ST, Chicago, IL",41.78468745,-87.60074932651055
054XX S KILBOURN AVE,"05400 S KILBOURN AVE, Chicago, IL",41.872823,-87.7378577
053XX N LUNA AVE,"05300 N LUNA AVE, Chicago, IL",41.9112184,-87.7642824
008XX W 76TH ST,"00800 W 76TH ST, Chicago, IL",41.7555663,-87.6819609
022XX W 18TH PL,"02200 W 18TH PL, Chicago, IL",41.8567213,-87.6784128
054XX S ASHLAND AVE,"05400 S ASHLAND AVE, Chicago, IL",41.778750450000004,-87.66352759569489
012XX N MAYFIELD AVE,"01200 N MAYFIELD AVE, Chicago, IL",41.8840284,-87.7719172
035XX S DR MARTIN LUTHER KING JR DR,"03500 S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.75549565,-87.65512974761575
065XX S INGLESIDE AVE,"06500 S INGLESIDE AVE, Chicago, IL",41.782269,-87.6027218
075XX S COLFAX AVE,"07500 S COLFAX AVE, Chicago, IL",41.7231062,-87.5607388
031XX N LAKE SHORE DR SB,"03100 N LAKE SHORE DR SB, Chicago, IL",41.9474241,-87.6428615
025XX S STEVENSON IB RYAN ER IB,"02500 S STEVENSON IB RYAN ER IB, Chicago, IL",39.757926553955976,-89.61941288773156
006XX N STATE ST,"00600 N STATE ST, Chicago, IL",41.8854984,-87.62726118993479
003XX W 31ST ST,"00300 W 31ST ST, Chicago, IL",41.8382416,-87.6308076
035XX W 72ND PL,"03500 W 72ND PL, Chicago, IL",41.7602987,-87.7325797
064XX S LOWE AVE,"06400 S LOWE AVE, Chicago, IL",41.5201911,-87.6320743
100XX S ST LAWRENCE AVE,"10000 S ST LAWRENCE AVE, Chicago, IL",41.712725500000005,-87.60930721914198
052XX S PARKSIDE AVE,"05200 S PARKSIDE AVE, Chicago, IL",41.5773521,-87.7584218
081XX S EXCHANGE AVE,"08100 S EXCHANGE AVE, Chicago, IL",41.7554987,-87.5561413
096XX S HALSTED ST,"09600 S HALSTED ST, Chicago, IL",41.875474,-87.6496755
031XX W 39TH PL,"03100 W 39TH PL, Chicago, IL",41.8217364,-87.7020168
043XX W FULLERTON AVE,"04300 W FULLERTON AVE, Chicago, IL",41.9252001,-87.6528122
006XX W 69TH ST,"00600 W 69TH ST, Chicago, IL",41.768939,-87.625824
008XX W FOSTER DR,"00800 W FOSTER DR, Chicago, IL",41.97652555226456,-87.65224364633373
086XX S STONY ISLAND AVE,"08600 S STONY ISLAND AVE, Chicago, IL",41.7275682,-87.5849885
026XX N MC VICKER AVE,"02600 N MC VICKER AVE, Chicago, IL",41.9329512,-87.7772428
004XX E 33RD ST,"00400 E 33RD ST, Chicago, IL",41.8347267,-87.6112948
021XX S MILLARD AVE,"02100 S MILLARD AVE, Chicago, IL",41.8582789,-87.71641
019XX W ROSCOE ST,"01900 W ROSCOE ST, Chicago, IL",41.9427723,-87.7021783
005XX N HERMITAGE AVE,"00500 N HERMITAGE AVE, Chicago, IL",41.9138419,-87.6714356
012XX N CLEAVER ST,"01200 N CLEAVER ST, Chicago, IL",41.9029109,-87.6638108
041XX W CULLERTON ST,"04100 W CULLERTON ST, Chicago, IL",41.8553566,-87.6318486
002XX N LARAMIE AVE,"00200 N LARAMIE AVE, Chicago, IL",41.8954167,-87.7556069
064XX W IRVING PARK RD,"06400 W IRVING PARK RD, Chicago, IL",41.954177,-87.664358
057XX S MICHIGAN AVE,"05700 S MICHIGAN AVE, Chicago, IL",41.8913503,-87.62356470662252
105XX S HALE AVE,"10500 S HALE AVE, Chicago, IL",41.6809485,-87.6727956
003XX W 51ST ST,"00300 W 51ST ST, Chicago, IL",41.8019141,-87.6185232
077XX S WABASH AVE,"07700 S WABASH AVE, Chicago, IL",41.8796269,-87.6261185
003XX S CENTRAL AVE,"00300 S CENTRAL AVE, Chicago, IL",41.8873357,-87.7653497
012XX N CLARK ST,"01200 N CLARK ST, Chicago, IL",41.884899149999995,-87.63047295399495
081XX S HERMITAGE AVE,"08100 S HERMITAGE AVE, Chicago, IL",41.7430193,-87.6668783
028XX E 77TH PL,"02800 E 77TH PL, Chicago, IL",41.7548579,-87.5544499
083XX S MARSHFIELD AVE,"08300 S MARSHFIELD AVE, Chicago, IL",41.7394158,-87.6643752
024XX S SAWYER AVE,"02400 S SAWYER AVE, Chicago, IL",41.9283439,-87.7094059
026XX N LAKEVIEW AVE,"02600 N LAKEVIEW AVE, Chicago, IL",41.9321231,-87.6393914
026XX W JACKSON BLVD,"02600 W JACKSON BLVD, Chicago, IL",41.8781142,-87.6399711
095XX S GREENWOOD AVE,"09500 S GREENWOOD AVE, Chicago, IL",41.8106384,-87.5992864
001XX N MENARD AVE,"00100 N MENARD AVE, Chicago, IL",41.929379,-87.7710329
061XX S WOOD ST,"06100 S WOOD ST, Chicago, IL",41.78468745,-87.60074932651055
001XX N LA SALLE ST,"00100 N LA SALLE ST, Chicago, IL",41.882310649999994,-87.63201783179898
122XX S GREEN ST,"12200 S GREEN ST, Chicago, IL",41.8782946,-87.6389495
0000X E MADISON ST,"00000 E MADISON ST, Chicago, IL",41.8820535,-87.6276404
021XX S FAIRFIELD AVE,"02100 S FAIRFIELD AVE, Chicago, IL",41.7641102,-87.691793
012XX W 97TH PL,"01200 W 97TH PL, Chicago, IL",41.7170362,-87.6344749
0000X W 87TH ST,"00000 W 87TH ST, Chicago, IL",41.7373351,-87.6002968
072XX S GREEN ST,"07200 S GREEN ST, Chicago, IL",41.8782946,-87.6389495
031XX W 84TH PL,"03100 W 84TH PL, Chicago, IL",41.739556,-87.7142834
054XX S MARSHFIELD AVE,"05400 S MARSHFIELD AVE, Chicago, IL",41.7394158,-87.6643752
037XX W PALMER ST,"03700 W PALMER ST, Chicago, IL",41.9206116,-87.7829006
051XX S BLACKSTONE AVE,"05100 S BLACKSTONE AVE, Chicago, IL",41.8732987,-87.62479032530325
075XX S STONY ISLAND AVE,"07500 S STONY ISLAND AVE, Chicago, IL",41.7275682,-87.5849885
014XX N WESTERN AVE,"01400 N WESTERN AVE, Chicago, IL",41.8891569,-87.6881496036317
117XX S CALUMET AVE,"11700 S CALUMET AVE, Chicago, IL",41.8558139,-87.6191142
075XX N SHERIDAN RD,"07500 N SHERIDAN RD, Chicago, IL",41.9543201,-87.654435
009XX E 95TH ST,"00900 E 95TH ST, Chicago, IL",41.7215091,-87.6039299
053XX S HYDE PARK BLVD,"05300 S HYDE PARK BLVD, Chicago, IL",41.802562,-87.590368
036XX S ELLIS AVE,"03600 S ELLIS AVE, Chicago, IL",41.78468745,-87.60074932651055
004XX E ERIE ST,"00400 E ERIE ST, Chicago, IL",42.302753,-87.872975
049XX N MARINE DR,"04900 N MARINE DR, Chicago, IL",41.9548847,-87.6452866
016XX W AUGUSTA BLVD,"01600 W AUGUSTA BLVD, Chicago, IL",41.899643,-87.6677
046XX N RAVENSWOOD AVE,"04600 N RAVENSWOOD AVE, Chicago, IL",41.9680094,-87.6745089
073XX S WOLCOTT AVE,"07300 S WOLCOTT AVE, Chicago, IL",41.859608,-87.6736141
090XX S MACKINAW AVE,"09000 S MACKINAW AVE, Chicago, IL",41.7286906,-87.5428683
024XX W WALTON ST,"02400 W WALTON ST, Chicago, IL",41.89974255,-87.62747636110414
026XX W ADAMS ST,"02600 W ADAMS ST, Chicago, IL",41.8796269,-87.6261185
011XX W GRACE ST,"01100 W GRACE ST, Chicago, IL",41.9503119,-87.7030211
034XX S DR MARTIN LUTHER KING JR DR,"03400 S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.75549565,-87.65512974761575
075XX S STATE ST,"07500 S STATE ST, Chicago, IL",41.8755546,-87.6244212
040XX W 79TH ST,"04000 W 79TH ST, Chicago, IL",41.7509067,-87.6277942
100XX S EMERALD AVE,"10000 S EMERALD AVE, Chicago, IL",41.5211456,-87.6344784
079XX S PRINCETON AVE,"07900 S PRINCETON AVE, Chicago, IL",41.7283861,-87.6300928
015XX S CAMPBELL AVE,"01500 S CAMPBELL AVE, Chicago, IL",41.47786,-87.6499059
049XX S WESTERN AVE,"04900 S WESTERN AVE, Chicago, IL",41.94596335,-87.6878605
007XX W 47TH PL,"00700 W 47TH PL, Chicago, IL",41.8067666,-87.707645
014XX N SEDGWICK ST,"01400 N SEDGWICK ST, Chicago, IL",41.8973044,-87.6386999
108XX S MICHIGAN AVE,"10800 S MICHIGAN AVE, Chicago, IL",41.69791805,-87.62110174839145
066XX S DAMEN AVE,"06600 S DAMEN AVE, Chicago, IL",41.96642555,-87.67886237188931
011XX W 90TH ST,"01100 W 90TH ST, Chicago, IL",41.7302114,-87.6674373
072XX S BENNETT AVE,"07200 S BENNETT AVE, Chicago, IL",41.766103,-87.5793724
086XX S INGLESIDE AVE,"08600 S INGLESIDE AVE, Chicago, IL",41.782269,-87.6027218
054XX W MONROE ST,"05400 W MONROE ST, Chicago, IL",41.8805458,-87.6339601
013XX N MAYFIELD AVE,"01300 N MAYFIELD AVE, Chicago, IL",41.8840284,-87.7719172
026XX W POTOMAC AVE,"02600 W POTOMAC AVE, Chicago, IL",41.90485,-87.6864607
027XX W 66TH ST,"02700 W 66TH ST, Chicago, IL",41.7730757,-87.7329909
020XX E 72ND PL,"02000 E 72ND PL, Chicago, IL",41.7633062,-87.5884835
066XX S LAFLIN ST,"06600 S LAFLIN ST, Chicago, IL",41.7528386,-87.6618916
066XX W BELDEN AVE,"06600 W BELDEN AVE, Chicago, IL",41.922444,-87.7438166
010XX N WOOD ST,"01000 N WOOD ST, Chicago, IL",41.9352453,-87.6727106
070XX N KEDZIE AVE,"07000 N KEDZIE AVE, Chicago, IL",41.8882254,-87.7069025
084XX S CRANDON AVE,"08400 S CRANDON AVE, Chicago, IL",41.7698741,-87.5698875
021XX N SPAULDING AVE,"02100 N SPAULDING AVE, Chicago, IL",41.9857612,-87.7113894
005XX N MC CLURG CT,"00500 N MC CLURG CT, Chicago, IL",41.891125716030146,-87.617746985052
047XX S LANGLEY AVE,"04700 S LANGLEY AVE, Chicago, IL",41.7019484,-87.6062989
041XX N KEYSTONE AVE,"04100 N KEYSTONE AVE, Chicago, IL",41.9907559,-87.7300811
010XX W SUNNYSIDE AVE,"01000 W SUNNYSIDE AVE, Chicago, IL",41.963343,-87.6745705
039XX W DAKIN ST,"03900 W DAKIN ST, Chicago, IL",41.9522382,-87.7402446
024XX N MILWAUKEE AVE,"02400 N MILWAUKEE AVE, Chicago, IL",42.0184512,-87.8071515
044XX S FRANCISCO AVE,"04400 S FRANCISCO AVE, Chicago, IL",41.96615725,-87.70152018988297
075XX S EMERALD AVE,"07500 S EMERALD AVE, Chicago, IL",41.5211456,-87.6344784
122XX S LAFAYETTE AVE,"12200 S LAFAYETTE AVE, Chicago, IL",41.6723489,-87.62402193496442
014XX W 63RD ST,"01400 W 63RD ST, Chicago, IL",41.778750450000004,-87.66352759569489
061XX S NORMAL BLVD,"06100 S NORMAL BLVD, Chicago, IL",41.78343037158904,-87.63763604161012
071XX S RACINE AVE,"07100 S RACINE AVE, Chicago, IL",41.8758843,-87.6593253
030XX W CORTLAND ST,"03000 W CORTLAND ST, Chicago, IL",41.9165857,-87.6658703
019XX S MILLARD AVE,"01900 S MILLARD AVE, Chicago, IL",41.8582789,-87.71641
011XX W 71ST ST,"01100 W 71ST ST, Chicago, IL",41.7644615,-87.6979181
004XX E 81ST ST,"00400 E 81ST ST, Chicago, IL",41.7476908,-87.59842
010XX W VAN BUREN ST,"01000 W VAN BUREN ST, Chicago, IL",41.8768929,-87.628703
009XX S MENARD AVE,"00900 S MENARD AVE, Chicago, IL",41.7015826,-87.7645552
038XX W FLOURNOY ST,"03800 W FLOURNOY ST, Chicago, IL",41.872544,-87.7248679
034XX W SHAKESPEARE AVE,"03400 W SHAKESPEARE AVE, Chicago, IL",41.9206997,-87.6826218
084XX W CASTLE ISLAND AVE,"08400 W CASTLE ISLAND AVE, Chicago, IL",41.9622999,-87.8397331
008XX W ARMITAGE AVE,"00800 W ARMITAGE AVE, Chicago, IL",41.9182415,-87.6526308
008XX W KINZIE ST,"00800 W KINZIE ST, Chicago, IL",41.8890336,-87.6486228
063XX S MAY ST,"06300 S MAY ST, Chicago, IL",41.88890145,-87.62642538975453
098XX S YATES AVE,"09800 S YATES AVE, Chicago, IL",41.711716,-87.5645705
003XX W LAKE ST,"00300 W LAKE ST, Chicago, IL",41.8857413,-87.6310331
087XX S RACINE AVE,"08700 S RACINE AVE, Chicago, IL",41.8758843,-87.6593253
008XX E 133RD PL,"00800 E 133RD PL, Chicago, IL",41.652664,-87.6177808
016XX S TROY ST,"01600 S TROY ST, Chicago, IL",41.7461793,-87.7010738
062XX W GRAND AVE,"06200 W GRAND AVE, Chicago, IL",41.8911869,-87.6476883
051XX S ABERDEEN ST,"05100 S ABERDEEN ST, Chicago, IL",41.5051895,-87.6424053
072XX S PHILLIPS AVE,"07200 S PHILLIPS AVE, Chicago, IL",41.8244779,-87.6197727
106XX S PEORIA ST,"10600 S PEORIA ST, Chicago, IL",41.70126745,-87.64541584635629
046XX N CAMPBELL AVE,"04600 N CAMPBELL AVE, Chicago, IL",41.9139691,-87.6897627
079XX S HOMAN AVE,"07900 S HOMAN AVE, Chicago, IL",41.7725397,-87.7078164
049XX W VAN BUREN ST,"04900 W VAN BUREN ST, Chicago, IL",41.8768929,-87.628703
085XX S PULASKI RD,"08500 S PULASKI RD, Chicago, IL",41.885341,-87.7266489
009XX W PERSHING RD,"00900 W PERSHING RD, Chicago, IL",41.82344752322662,-87.64797438634658
093XX S PRINCETON AVE,"09300 S PRINCETON AVE, Chicago, IL",41.7283861,-87.6300928
023XX N HARLEM AVE,"02300 N HARLEM AVE, Chicago, IL",41.9823511,-87.8075068
014XX W 82ND ST,"01400 W 82ND ST, Chicago, IL",41.7444267,-87.6961568
041XX S WESTERN AVE,"04100 S WESTERN AVE, Chicago, IL",41.94596335,-87.6878605
054XX S LAFLIN ST,"05400 S LAFLIN ST, Chicago, IL",41.7528386,-87.6618916
005XX E 89TH ST,"00500 E 89TH ST, Chicago, IL",41.732893,-87.612009
018XX W 79TH ST,"01800 W 79TH ST, Chicago, IL",41.7509067,-87.6277942
013XX W 51ST ST,"01300 W 51ST ST, Chicago, IL",41.8019141,-87.6185232
094XX S STATE ST,"09400 S STATE ST, Chicago, IL",41.8755546,-87.6244212
039XX W 58TH ST,"03900 W 58TH ST, Chicago, IL",41.787624,-87.7352418
071XX S CARPENTER ST,"07100 S CARPENTER ST, Chicago, IL",41.5191589,-87.6417189
128XX S WALLACE ST,"12800 S WALLACE ST, Chicago, IL",41.6613156,-87.63685367418813
079XX S ST LAWRENCE AVE,"07900 S ST LAWRENCE AVE, Chicago, IL",41.9689268,-87.6584393
072XX S MARSHFIELD AVE,"07200 S MARSHFIELD AVE, Chicago, IL",41.7394158,-87.6643752
082XX S DREXEL AVE,"08200 S DREXEL AVE, Chicago, IL",41.7749898,-87.6033773
029XX W WILCOX ST,"02900 W WILCOX ST, Chicago, IL",41.8788381,-87.7280467
005XX W 112TH ST,"00500 W 112TH ST, Chicago, IL",41.6898631,-87.6786965
033XX S MICHIGAN AVE,"03300 S MICHIGAN AVE, Chicago, IL",41.8913503,-87.62356470662252
001XX E 103RD ST,"00100 E 103RD ST, Chicago, IL",41.7071223,-87.6072188
033XX S LAWNDALE AVE,"03300 S LAWNDALE AVE, Chicago, IL",41.7678477,-87.7151449
006XX N CICERO AVE,"00600 N CICERO AVE, Chicago, IL",41.945807,-87.7470616
013XX W 31ST PL,"01300 W 31ST PL, Chicago, IL",41.8369999,-87.6559949
030XX S HARDING AVE,"03000 S HARDING AVE, Chicago, IL",41.7031248,-87.7194712
002XX W 123RD ST,"00200 W 123RD ST, Chicago, IL",41.670674,-87.64152
052XX W FOSTER AVE,"05200 W FOSTER AVE, Chicago, IL",41.9759257,-87.686732
007XX E 89TH PL,"00700 E 89TH PL, Chicago, IL",41.7318714,-87.6215029
0000X E MONROE ST,"00000 E MONROE ST, Chicago, IL",41.8808751,-87.6205874
020XX N CLYBOURN AVE,"02000 N CLYBOURN AVE, Chicago, IL",41.9170282,-87.6681562
032XX W DIVISION ST,"03200 W DIVISION ST, Chicago, IL",41.9030657,-87.6842046
078XX S CARPENTER ST,"07800 S CARPENTER ST, Chicago, IL",41.5191589,-87.6417189
080XX S DR MARTIN LUTHER KING JR DR,"08000 S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.75549565,-87.65512974761575
014XX W 79TH ST,"01400 W 79TH ST, Chicago, IL",41.7509067,-87.6277942
090XX S INDIANA AVE,"09000 S INDIANA AVE, Chicago, IL",41.7892733,-87.6207062
085XX S MICHIGAN AVE,"08500 S MICHIGAN AVE, Chicago, IL",41.8913503,-87.62356470662252
104XX S VINCENNES AVE,"10400 S VINCENNES AVE, Chicago, IL",41.7047309,-87.65715079162487
0000X E 79TH ST,"00000 E 79TH ST, Chicago, IL",41.7508066,-87.5972177
080XX S MAY ST,"08000 S MAY ST, Chicago, IL",41.88890145,-87.62642538975453
076XX S MAY ST,"07600 S MAY ST, Chicago, IL",41.88890145,-87.62642538975453
076XX S ASHLAND AVE,"07600 S ASHLAND AVE, Chicago, IL",41.778750450000004,-87.66352759569489
080XX S HONORE ST,"08000 S HONORE ST, Chicago, IL",41.8983943,-87.6737959462829
087XX S HALSTED ST,"08700 S HALSTED ST, Chicago, IL",41.875474,-87.6496755
017XX N LOTUS AVE,"01700 N LOTUS AVE, Chicago, IL",41.8929532,-87.7620589
044XX W WASHINGTON BLVD,"04400 W WASHINGTON BLVD, Chicago, IL",41.88283,-87.661206
008XX N CAMBRIDGE AVE,"00800 N CAMBRIDGE AVE, Chicago, IL",41.89915,-87.6418441
017XX W BELMONT AVE,"01700 W BELMONT AVE, Chicago, IL",41.9397964,-87.6533276
023XX S BLUE ISLAND AVE,"02300 S BLUE ISLAND AVE, Chicago, IL",41.850409,-87.6708698
096XX S SANGAMON ST,"09600 S SANGAMON ST, Chicago, IL",41.5188269,-87.6392719
023XX S CHRISTIANA AVE,"02300 S CHRISTIANA AVE, Chicago, IL",41.8462965,-87.7087453
015XX S KARLOV AVE,"01500 S KARLOV AVE, Chicago, IL",41.7443105,-87.7233742
016XX S DRAKE AVE,"01600 S DRAKE AVE, Chicago, IL",41.8084727,-87.712408
131XX S ELLIS AVE,"13100 S ELLIS AVE, Chicago, IL",41.6564412,-87.59774856928134
021XX W RICE ST,"02100 W RICE ST, Chicago, IL",41.8966988,-87.6850176
0000X E WACKER DR,"00000 E WACKER DR, Chicago, IL",41.887613,-87.62542243010853
073XX N OCTAVIA AVE,"07300 N OCTAVIA AVE, Chicago, IL",41.9809477,-87.8099106
026XX W EVERGREEN AVE,"02600 W EVERGREEN AVE, Chicago, IL",41.9063788,-87.6465672
009XX W 85TH ST,"00900 W 85TH ST, Chicago, IL",41.7396054,-87.6516166
076XX S PHILLIPS AVE,"07600 S PHILLIPS AVE, Chicago, IL",41.8244779,-87.6197727
025XX W MARQUETTE RD,"02500 W MARQUETTE RD, Chicago, IL",41.7975127,-87.6840196
010XX N FRANCISCO AVE,"01000 N FRANCISCO AVE, Chicago, IL",41.96615725,-87.70152018988297
018XX W ERIE ST,"01800 W ERIE ST, Chicago, IL",41.8939535,-87.63753
072XX S UNION AVE,"07200 S UNION AVE, Chicago, IL",41.8591662,-87.6448488
055XX W 64TH ST,"05500 W 64TH ST, Chicago, IL",41.7772524,-87.6957809
048XX W ARMITAGE AVE,"04800 W ARMITAGE AVE, Chicago, IL",41.9182415,-87.6526308
045XX S DR MARTIN LUTHER KING JR DR,"04500 S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.75549565,-87.65512974761575
035XX W FIFTH AVE,"03500 W FIFTH AVE, Chicago, IL",41.9819497,-87.66930064628463
072XX S STONY ISLAND AVE,"07200 S STONY ISLAND AVE, Chicago, IL",41.7275682,-87.5849885
062XX W BELMONT AVE,"06200 W BELMONT AVE, Chicago, IL",41.9397964,-87.6533276
098XX S INGLESIDE AVE,"09800 S INGLESIDE AVE, Chicago, IL",41.782269,-87.6027218
002XX W 105TH PL,"00200 W 105TH PL, Chicago, IL",41.7015572,-87.7060842
128XX S PARNELL AVE,"12800 S PARNELL AVE, Chicago, IL",41.661334499999995,-87.63560732649071
001XX W 111TH PL,"00100 W 111TH PL, Chicago, IL",41.6913723,-87.6487256
120XX S STATE ST,"12000 S STATE ST, Chicago, IL",41.6763134,-87.5401651
121XX S YALE AVE,"12100 S YALE AVE, Chicago, IL",41.67412915,-87.62883383778737
0000X W 107TH ST,"00000 W 107TH ST, Chicago, IL",41.6985935,-87.6538465
110XX S VERNON AVE,"11000 S VERNON AVE, Chicago, IL",41.69437795,-87.61247670263334
082XX S HARPER AVE,"08200 S HARPER AVE, Chicago, IL",41.71793515,-87.5858080598573
050XX W DIVISION ST,"05000 W DIVISION ST, Chicago, IL",41.9030657,-87.6842046
101XX S PRAIRIE AVE,"10100 S PRAIRIE AVE, Chicago, IL",41.71076845,-87.61779824999999
097XX S DR MARTIN LUTHER KING JR DR,"09700 S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.75549565,-87.65512974761575
086XX S BISHOP ST,"08600 S BISHOP ST, Chicago, IL",41.7172208,-87.60952492716078
014XX E 73RD ST,"01400 E 73RD ST, Chicago, IL",41.7623853,-87.5902842
015XX S CALIFORNIA BLVD,"01500 S CALIFORNIA BLVD, Chicago, IL",41.86115381411153,-87.69580695389908
043XX S GREENWOOD AVE,"04300 S GREENWOOD AVE, Chicago, IL",41.8106384,-87.5992864
001XX W MADISON ST,"00100 W MADISON ST, Chicago, IL",41.88184,-87.6281596077555
079XX S LOOMIS BLVD,"07900 S LOOMIS BLVD, Chicago, IL",41.877945,-87.662007
047XX S UNION AVE,"04700 S UNION AVE, Chicago, IL",41.8591662,-87.6448488
038XX S WASHTENAW AVE,"03800 S WASHTENAW AVE, Chicago, IL",41.8260179,-87.6922568
040XX W NORTH AVE,"04000 W NORTH AVE, Chicago, IL",41.88890145,-87.62642538975453
065XX N WESTERN AVE,"06500 N WESTERN AVE, Chicago, IL",41.8891569,-87.6881496036317
049XX S WINCHESTER AVE,"04900 S WINCHESTER AVE, Chicago, IL",41.7538463,-87.6720239
002XX E 121ST ST,"00200 E 121ST ST, Chicago, IL",41.6735445,-87.6176802
045XX S JUSTINE ST,"04500 S JUSTINE ST, Chicago, IL",41.6739141,-87.6600551
120XX S MICHIGAN AVE,"12000 S MICHIGAN AVE, Chicago, IL",41.8913503,-87.62356470662252
082XX S STONY ISLAND AVE,"08200 S STONY ISLAND AVE, Chicago, IL",41.7275682,-87.5849885
104XX S STATE ST,"10400 S STATE ST, Chicago, IL",41.7047309,-87.65715079162487
114XX S DR MARTIN LUTHER KING JR DR,"11400 S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.75549565,-87.65512974761575
104XX S VERNON AVE,"10400 S VERNON AVE, Chicago, IL",41.70537564999999,-87.61276126974205
